EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,GoalGesture,ActiveCubeX,ActiveCubeY,ActiveCubeZ,TrackerX,TrackerY,TrackerZ
-15,-85,-59,-73,-13,-6,-4,-9,extension,0.0,0.8,0.6,0.04839027,0.8887056,0.3674221
8,21,111,28,-4,-3,-1,-1,extension,0.0,0.8,0.6,0.04839027,0.8887056,0.3674221
-10,-17,6,8,-1,-2,-2,-1,extension,0.0,0.8,0.6,0.04840136,0.8885806,0.3673718
2,-50,-107,-25,-4,1,1,1,extension,0.0,0.8,0.6,0.04840136,0.8885806,0.3673718
14,51,52,21,7,3,1,5,extension,0.0,0.8,0.6,0.04840136,0.8885806,0.3673718
0,-10,38,21,8,6,2,3,extension,0.0,0.8,0.6,0.04840136,0.8885806,0.3673718
8,5,-25,-9,3,1,0,0,extension,0.0,0.8,0.6,0.04840565,0.8885691,0.3673226
-10,-7,28,-46,-13,-5,-2,-4,extension,0.0,0.8,0.6,0.04840565,0.8885691,0.3673226
6,-10,96,3,1,2,1,2,extension,0.0,0.8,0.6,0.04855621,0.8887491,0.3675097
27,65,60,21,6,4,1,5,extension,0.0,0.8,0.6,0.04855621,0.8887491,0.3675097
-10,-6,49,43,8,7,4,2,extension,0.0,0.8,0.6,0.04855621,0.8887491,0.3675097
-17,-24,27,-41,-15,-8,-6,-7,extension,0.0,0.8,0.6,0.04855621,0.8887491,0.3675097
29,-21,-89,20,5,3,0,3,extension,0.0,0.8,0.6,0.04855621,0.8887491,0.3675097
28,72,-103,19,12,5,4,7,extension,0.0,0.8,0.6,0.04855621,0.8887491,0.3675097
5,46,39,29,3,1,0,0,extension,0.0,0.8,0.6,0.04863977,0.8887141,0.3675344
-43,-92,-96,-28,-16,-8,-7,-11,extension,0.0,0.8,0.6,0.04863977,0.8887141,0.3675344
9,36,23,20,8,6,4,6,extension,0.0,0.8,0.6,0.04867685,0.8888294,0.3676625
-10,-67,-103,-35,-11,-7,-4,-4,extension,0.0,0.8,0.6,0.04867685,0.8888294,0.3676625
32,46,112,14,3,1,1,4,extension,0.0,0.8,0.6,0.04867685,0.8888294,0.3676625
-16,4,-3,8,-1,-1,-1,-1,extension,0.0,0.8,0.6,0.04867685,0.8888294,0.3676625
-14,2,23,-19,-6,-4,-2,-3,extension,0.0,0.8,0.6,0.04883352,0.8889594,0.367735
1,-30,-22,-19,1,3,0,1,extension,0.0,0.8,0.6,0.04883352,0.8889594,0.367735
-42,-71,-13,-15,-8,-5,-6,-14,extension,0.0,0.8,0.6,0.04883352,0.8889594,0.367735
15,4,-6,23,9,5,2,3,extension,0.0,0.8,0.6,0.04883352,0.8889594,0.367735
7,35,67,-1,-2,-3,-1,4,extension,0.0,0.8,0.6,0.04897392,0.8888437,0.3675996
6,-21,-81,23,17,9,3,2,extension,0.0,0.8,0.6,0.04897392,0.8888437,0.3675996
-64,-47,127,-22,-16,-10,-8,-18,extension,0.0,0.8,0.6,0.04897392,0.8888437,0.3675996
17,28,44,-8,-10,-7,-2,3,extension,0.0,0.8,0.6,0.04897392,0.8888437,0.3675996
-2,8,-6,11,6,2,2,1,extension,0.0,0.8,0.6,0.04906958,0.8888495,0.3675802
-13,-24,32,-3,-5,-2,-2,-5,extension,0.0,0.8,0.6,0.04906958,0.8888495,0.3675802
11,15,-79,-20,3,3,1,3,extension,0.0,0.8,0.6,0.04905552,0.8891846,0.3680271
29,73,72,34,7,3,3,8,extension,0.0,0.8,0.6,0.04905552,0.8891846,0.3680271
-21,-95,-11,-45,-23,-13,-8,-10,extension,0.0,0.8,0.6,0.04899833,0.889161,0.3683846
-10,46,117,36,8,3,2,3,extension,0.0,0.8,0.6,0.04899833,0.889161,0.3683846
-10,19,-102,8,3,-2,-2,-3,extension,0.0,0.8,0.6,0.04899833,0.889161,0.3683846
-6,15,41,-34,-9,-4,-1,0,extension,0.0,0.8,0.6,0.04899833,0.889161,0.3683846
-7,-57,3,18,2,-1,0,-5,extension,0.0,0.8,0.6,0.04899833,0.889161,0.3683846
9,41,127,11,-4,-2,-1,-2,extension,0.0,0.8,0.6,0.04899833,0.889161,0.3683846
4,14,-53,5,2,-1,0,0,extension,0.0,0.8,0.6,0.04900551,0.8891646,0.368379
-6,-41,-69,-33,-4,-2,-1,0,extension,0.0,0.8,0.6,0.04900551,0.8891646,0.368379
-15,-5,-55,-18,-6,-3,-2,-3,extension,0.0,0.8,0.6,0.04900551,0.8891646,0.368379
2,9,-40,8,3,1,-1,0,extension,0.0,0.8,0.6,0.04900551,0.8891646,0.368379
28,33,9,12,5,3,3,7,extension,0.0,0.8,0.6,0.0489791,0.8891617,0.3684655
-14,-70,-74,-18,-8,-8,-5,-4,extension,0.0,0.8,0.6,0.0489791,0.8891617,0.3684655
1,6,-57,6,-3,-4,-1,-1,extension,0.0,0.8,0.6,0.04896724,0.8894942,0.3687139
-34,-70,-77,-20,-3,-3,-4,-9,extension,0.0,0.8,0.6,0.04896724,0.8894942,0.3687139
3,26,127,16,0,-2,-3,0,extension,0.0,0.8,0.6,0.04896724,0.8894942,0.3687139
18,32,-41,24,6,3,3,3,extension,0.0,0.8,0.6,0.04896724,0.8894942,0.3687139
-1,-43,-16,-17,-4,-4,-3,-3,extension,0.0,0.8,0.6,0.04900378,0.8897314,0.3689054
-27,-5,-114,2,3,1,0,-1,extension,0.0,0.8,0.6,0.04900378,0.8897314,0.3689054
0,-11,113,1,-5,-2,-1,-1,extension,0.0,0.8,0.6,0.04900378,0.8897314,0.3689054
12,13,11,3,6,6,3,4,extension,0.0,0.8,0.6,0.04900378,0.8897314,0.3689054
-20,71,127,25,-3,-4,-3,-5,extension,0.0,0.8,0.6,0.0490731,0.8897367,0.3687081
-19,-8,-45,-65,-17,-10,-6,-6,extension,0.0,0.8,0.6,0.0490731,0.8897367,0.3687081
14,49,49,9,1,-1,1,2,extension,0.0,0.8,0.6,0.04918057,0.8897119,0.3686782
-26,-37,-90,-15,1,1,-2,-7,extension,0.0,0.8,0.6,0.04918057,0.8897119,0.3686782
-4,62,86,12,4,4,0,-1,extension,0.0,0.8,0.6,0.04917032,0.8898842,0.3688633
20,-3,-53,-15,2,1,1,5,extension,0.0,0.8,0.6,0.04917032,0.8898842,0.3688633
10,38,82,-26,-6,-4,-2,0,extension,0.0,0.8,0.6,0.04917032,0.8898842,0.3688633
-21,-39,-52,-15,-7,-5,-2,-6,extension,0.0,0.8,0.6,0.04917032,0.8898842,0.3688633
3,9,81,16,4,0,-1,2,extension,0.0,0.8,0.6,0.04944432,0.8897258,0.3687758
5,-31,-42,-11,-6,-5,-4,-5,extension,0.0,0.8,0.6,0.04944432,0.8897258,0.3687758
10,-14,38,15,7,3,1,2,extension,0.0,0.8,0.6,0.04944432,0.8897258,0.3687758
27,23,74,13,6,3,1,3,extension,0.0,0.8,0.6,0.04944432,0.8897258,0.3687758
9,29,98,7,-3,-3,-1,0,extension,0.0,0.8,0.6,0.04952782,0.8898616,0.3689475
-2,-6,68,10,6,2,2,2,extension,0.0,0.8,0.6,0.04952782,0.8898616,0.3689475
7,-66,-32,-28,-2,0,1,2,extension,0.0,0.8,0.6,0.0496968,0.8898035,0.3686775
-4,-26,124,10,-3,-3,-3,-2,extension,0.0,0.8,0.6,0.0496968,0.8898035,0.3686775
-6,89,14,-4,-2,1,1,-2,extension,0.0,0.8,0.6,0.04981196,0.889776,0.3686297
31,29,69,25,2,0,-2,3,extension,0.0,0.8,0.6,0.04981196,0.889776,0.3686297
-1,-26,-32,4,4,3,1,-1,extension,0.0,0.8,0.6,0.04964,0.889927,0.368803
-9,-17,110,-19,-12,-7,-5,-8,extension,0.0,0.8,0.6,0.04964,0.889927,0.368803
16,32,-45,39,6,4,3,5,extension,0.0,0.8,0.6,0.04979318,0.8894906,0.3685876
-14,-93,-88,-64,-8,-3,-3,-5,extension,0.0,0.8,0.6,0.04979318,0.8894906,0.3685876
-32,-42,-42,-23,-7,-5,-3,-6,extension,0.0,0.8,0.6,0.04979318,0.8894906,0.3685876
33,20,2,13,1,0,2,8,extension,0.0,0.8,0.6,0.04979318,0.8894906,0.3685876
-12,47,22,11,-5,-3,-4,-5,extension,0.0,0.8,0.6,0.0497213,0.889414,0.3687047
10,31,-40,-1,-1,2,1,3,extension,0.0,0.8,0.6,0.0497213,0.889414,0.3687047
6,33,109,-21,-4,-3,-3,-1,extension,0.0,0.8,0.6,0.0497213,0.889414,0.3687047
13,52,56,39,11,4,1,1,extension,0.0,0.8,0.6,0.0497213,0.889414,0.3687047
6,3,-19,3,3,1,-2,-4,extension,0.0,0.8,0.6,0.04986209,0.888599,0.3684049
5,-28,-42,15,5,4,3,5,extension,0.0,0.8,0.6,0.04986209,0.888599,0.3684049
-15,-20,-67,-1,-6,-3,-5,-6,extension,0.0,0.8,0.6,0.05011261,0.8885016,0.3684464
8,18,-31,24,4,2,2,3,extension,0.0,0.8,0.6,0.05011261,0.8885016,0.3684464
8,-13,-65,-22,-3,-3,0,3,extension,0.0,0.8,0.6,0.05026573,0.8882513,0.3679149
-13,-42,-58,1,1,-1,-1,-3,extension,0.0,0.8,0.6,0.05026573,0.8882513,0.3679149
-9,16,59,4,-2,-3,-1,-4,extension,0.0,0.8,0.6,0.05026573,0.8882513,0.3679149
-20,0,-72,-26,-5,-2,-3,-7,extension,0.0,0.8,0.6,0.05026573,0.8882513,0.3679149
-12,-28,-70,0,1,0,2,0,extension,0.0,0.8,0.6,0.0503583,0.8880606,0.3678352
8,23,36,-11,-1,0,1,1,extension,0.0,0.8,0.6,0.0503583,0.8880606,0.3678352
-9,-28,-30,-2,-9,-3,-3,-4,extension,0.0,0.8,0.6,0.05053931,0.8879899,0.367946
-10,28,7,-4,0,-1,1,-1,extension,0.0,0.8,0.6,0.05053931,0.8879899,0.367946
3,-12,23,16,7,2,2,3,extension,0.0,0.8,0.6,0.05079371,0.8875431,0.3677142
27,108,41,20,2,-1,0,3,extension,0.0,0.8,0.6,0.05079371,0.8875431,0.3677142
17,55,-56,-7,2,1,2,3,extension,0.0,0.8,0.6,0.05079371,0.8875431,0.3677142
2,20,90,28,7,3,2,1,extension,0.0,0.8,0.6,0.05079371,0.8875431,0.3677142
-11,-73,14,-4,-8,-3,-3,-4,extension,0.0,0.8,0.6,0.05090815,0.8875282,0.3678255
-3,-85,116,-7,-8,-7,-3,-1,extension,0.0,0.8,0.6,0.05090815,0.8875282,0.3678255
-24,15,-32,5,4,2,-1,-3,extension,0.0,0.8,0.6,0.05090815,0.8875282,0.3678255
9,-9,-3,-2,9,4,2,5,extension,0.0,0.8,0.6,0.05090815,0.8875282,0.3678255
10,44,127,28,-6,-4,-3,-1,extension,0.0,0.8,0.6,0.05102021,0.887215,0.3679093
-12,-1,-82,9,1,1,1,0,extension,0.0,0.8,0.6,0.05102021,0.887215,0.3679093
-1,1,-25,-18,-6,-3,-1,-3,extension,0.0,0.8,0.6,0.05112141,0.8870779,0.3678873
-2,-51,-110,-3,4,2,0,1,extension,0.0,0.8,0.6,0.05112141,0.8870779,0.3678873
1,6,-68,-10,-5,-3,-1,-2,extension,0.0,0.8,0.6,0.05110615,0.8870507,0.367959
-17,30,91,24,2,-1,-2,-3,extension,0.0,0.8,0.6,0.05110615,0.8870507,0.367959
11,-20,113,15,-4,-4,-3,1,extension,0.0,0.8,0.6,0.05118942,0.8867946,0.3676844
-1,29,31,-1,-2,-2,0,0,extension,0.0,0.8,0.6,0.05118942,0.8867946,0.3676844
-16,-99,-81,-9,5,2,0,-6,extension,0.0,0.8,0.6,0.05126113,0.8867165,0.3676114
-13,-17,69,-11,-8,-5,-3,-4,extension,0.0,0.8,0.6,0.05126113,0.8867165,0.3676114
-1,-22,-72,-38,-7,-3,-2,-1,extension,0.0,0.8,0.6,0.05132821,0.8868757,0.3677821
-19,-58,-71,-3,-8,-4,-2,-3,extension,0.0,0.8,0.6,0.05132821,0.8868757,0.3677821
4,18,37,19,5,1,0,0,extension,0.0,0.8,0.6,0.05146068,0.8866023,0.3674655
-3,40,16,-22,3,2,3,1,extension,0.0,0.8,0.6,0.05146068,0.8866023,0.3674655
8,-22,-66,30,9,5,3,5,extension,0.0,0.8,0.6,0.05146068,0.8866023,0.3674655
15,105,83,5,-5,-4,-3,-2,extension,0.0,0.8,0.6,0.05146068,0.8866023,0.3674655
3,90,58,18,9,5,4,7,extension,0.0,0.8,0.6,0.05156696,0.8868343,0.3677311
-13,-46,7,-23,-6,-3,-4,-5,extension,0.0,0.8,0.6,0.05156696,0.8868343,0.3677311
-11,1,1,-17,1,-3,-4,-8,extension,0.0,0.8,0.6,0.05156696,0.8868343,0.3677311
7,7,-70,-7,-5,0,1,0,extension,0.0,0.8,0.6,0.05156696,0.8868343,0.3677311
3,0,104,4,-2,0,-2,-1,extension,0.0,0.8,0.6,0.05178195,0.8865643,0.3676971
25,94,73,37,9,5,4,9,extension,0.0,0.8,0.6,0.05178195,0.8865643,0.3676971
-21,-51,84,-23,-10,-6,-5,-9,extension,0.0,0.8,0.6,0.05178195,0.8865643,0.3676971
13,-11,-21,35,4,1,1,3,extension,0.0,0.8,0.6,0.05178195,0.8865643,0.3676971
-9,12,-128,-60,-9,-6,-4,-6,extension,0.0,0.8,0.6,0.05178073,0.8864343,0.367434
-12,-1,-61,-7,-1,1,0,-2,extension,0.0,0.8,0.6,0.05178073,0.8864343,0.367434
16,23,70,16,3,1,1,2,extension,0.0,0.8,0.6,0.05178073,0.8864343,0.367434
18,-11,21,1,2,1,1,1,extension,0.0,0.8,0.6,0.05178073,0.8864343,0.367434
14,11,-69,-5,-7,-3,-2,0,extension,0.0,0.8,0.6,0.05172646,0.8863391,0.3673291
11,-7,21,3,0,1,0,2,extension,0.0,0.8,0.6,0.05172646,0.8863391,0.3673291
-15,-57,-40,-22,-8,-4,-2,-5,extension,0.0,0.8,0.6,0.05172646,0.8863391,0.3673291
19,36,-23,28,9,4,1,-1,extension,0.0,0.8,0.6,0.05172646,0.8863391,0.3673291
2,16,-6,8,1,0,1,3,extension,0.0,0.8,0.6,0.05134585,0.885847,0.3671875
11,-18,26,-1,-4,-1,-1,-3,extension,0.0,0.8,0.6,0.05134585,0.885847,0.3671875
-14,-17,53,-26,-5,-3,-2,-2,extension,0.0,0.8,0.6,0.05134585,0.885847,0.3671875
25,-5,-65,19,7,4,2,6,extension,0.0,0.8,0.6,0.05134585,0.885847,0.3671875
-15,-14,73,1,-1,-3,-3,-4,extension,0.0,0.8,0.6,0.0512321,0.8859323,0.3674152
7,-17,30,11,-3,-3,-2,-3,extension,0.0,0.8,0.6,0.0512321,0.8859323,0.3674152
11,68,101,25,6,1,2,2,extension,0.0,0.8,0.6,0.0512321,0.8859323,0.3674152
-12,4,-63,-14,-5,-4,-3,-3,extension,0.0,0.8,0.6,0.0512321,0.8859323,0.3674152
-18,-31,9,-35,-5,-1,-1,0,extension,0.0,0.8,0.6,0.0513106,0.8855927,0.3669959
9,34,60,-14,-1,2,-1,4,extension,0.0,0.8,0.6,0.0513106,0.8855927,0.3669959
6,46,49,-1,-4,0,-1,-1,extension,0.0,0.8,0.6,0.0513106,0.8855927,0.3669959
-3,-81,-128,5,-2,-1,-1,-5,extension,0.0,0.8,0.6,0.0513106,0.8855927,0.3669959
13,16,-91,6,-1,0,1,2,extension,0.0,0.8,0.6,0.05135071,0.8854115,0.3669667
6,7,63,5,7,3,3,4,extension,0.0,0.8,0.6,0.05135071,0.8854115,0.3669667
-26,-84,-19,-17,-20,-9,-6,-10,extension,0.0,0.8,0.6,0.05135071,0.8854115,0.3669667
-4,-24,58,9,10,4,-1,1,extension,0.0,0.8,0.6,0.05135071,0.8854115,0.3669667
-3,16,-64,-11,-2,-1,0,1,extension,0.0,0.8,0.6,0.05129629,0.8855512,0.3673469
3,15,-80,0,-1,-2,-1,0,extension,0.0,0.8,0.6,0.05129629,0.8855512,0.3673469
-1,26,-39,1,5,4,0,1,extension,0.0,0.8,0.6,0.05129629,0.8855512,0.3673469
-52,-50,-57,-26,-18,-10,-6,-10,extension,0.0,0.8,0.6,0.05129629,0.8855512,0.3673469
14,13,83,13,1,0,1,0,extension,0.0,0.8,0.6,0.05148947,0.8852791,0.3673102
8,-32,-70,6,1,-1,-2,0,extension,0.0,0.8,0.6,0.05148947,0.8852791,0.3673102
17,10,50,-20,-7,-5,-3,2,extension,0.0,0.8,0.6,0.05158931,0.8852121,0.3676685
5,45,5,26,5,2,3,1,extension,0.0,0.8,0.6,0.05158931,0.8852121,0.3676685
-6,43,5,7,-8,-6,-2,-2,extension,0.0,0.8,0.6,0.05158931,0.8852121,0.3676685
1,33,52,-21,1,-3,-4,-7,extension,0.0,0.8,0.6,0.05158931,0.8852121,0.3676685
-24,-66,32,16,4,3,2,-2,extension,0.0,0.8,0.6,0.05165291,0.8850704,0.3676622
0,15,77,-21,2,1,1,-2,extension,0.0,0.8,0.6,0.05165291,0.8850704,0.3676622
-6,-48,-1,14,-1,-3,-1,-2,extension,0.0,0.8,0.6,0.05165291,0.8850704,0.3676622
-10,-22,-66,-13,-2,-1,-2,-4,extension,0.0,0.8,0.6,0.05165291,0.8850704,0.3676622
-7,0,29,-10,-8,-6,-3,-1,extension,0.0,0.8,0.6,0.05165291,0.8850704,0.3676622
11,2,-63,-5,1,1,2,2,extension,0.0,0.8,0.6,0.05165291,0.8850704,0.3676622
-18,-10,112,8,-5,-3,-3,-4,extension,0.0,0.8,0.6,0.05156076,0.8848234,0.3676327
-8,-57,-45,-21,-1,-2,-3,-4,extension,0.0,0.8,0.6,0.05156076,0.8848234,0.3676327
14,16,62,14,0,-1,-3,2,extension,0.0,0.8,0.6,0.05156076,0.8848234,0.3676327
-15,59,86,4,9,9,3,4,extension,0.0,0.8,0.6,0.05156076,0.8848234,0.3676327
-22,30,-28,4,-2,2,1,-2,extension,0.0,0.8,0.6,0.05162477,0.8846526,0.3674377
10,23,29,-9,-11,-7,-5,-3,extension,0.0,0.8,0.6,0.05162477,0.8846526,0.3674377
12,50,-8,2,2,-1,1,1,extension,0.0,0.8,0.6,0.05163911,0.8845978,0.3673717
-1,-72,2,-11,1,1,0,0,extension,0.0,0.8,0.6,0.05163911,0.8845978,0.3673717
-6,-31,-13,16,5,0,-3,-4,extension,0.0,0.8,0.6,0.05163911,0.8845978,0.3673717
-4,31,9,0,-1,0,0,0,extension,0.0,0.8,0.6,0.05163911,0.8845978,0.3673717
-5,-10,-46,5,1,0,-1,-2,extension,0.0,0.8,0.6,0.05170164,0.8845055,0.367434
17,79,24,12,0,1,1,6,extension,0.0,0.8,0.6,0.05170164,0.8845055,0.367434
-25,-70,28,-39,-17,-9,-5,-9,extension,0.0,0.8,0.6,0.05170164,0.8845055,0.367434
-1,-17,22,-8,-4,-1,1,2,extension,0.0,0.8,0.6,0.05170164,0.8845055,0.367434
-25,-87,5,-10,-5,-3,-4,-8,extension,0.0,0.8,0.6,0.05170164,0.8845055,0.367434
27,105,21,17,8,4,2,5,extension,0.0,0.8,0.6,0.05170164,0.8845055,0.367434
-1,-38,-27,-11,0,-1,-1,0,extension,0.0,0.8,0.6,0.05177307,0.8844056,0.3674052
8,-2,7,20,7,2,0,0,extension,0.0,0.8,0.6,0.05177307,0.8844056,0.3674052
-18,-38,-49,6,-6,-3,-2,-5,extension,0.0,0.8,0.6,0.0518173,0.8847114,0.3677758
6,28,88,-6,-5,-1,2,4,extension,0.0,0.8,0.6,0.0518173,0.8847114,0.3677758
-6,26,103,-8,-5,-2,-2,-2,extension,0.0,0.8,0.6,0.0519295,0.8844978,0.3675909
6,-10,-45,-1,1,-1,-2,-1,extension,0.0,0.8,0.6,0.0519295,0.8844978,0.3675909
7,36,-31,7,6,3,1,4,extension,0.0,0.8,0.6,0.05201304,0.8845038,0.3675325
-1,-63,-43,-26,-7,-7,-3,-3,extension,0.0,0.8,0.6,0.05201304,0.8845038,0.3675325
9,-8,-77,16,9,5,3,3,extension,0.0,0.8,0.6,0.05201304,0.8845038,0.3675325
6,-21,83,15,-6,-6,-3,-4,extension,0.0,0.8,0.6,0.05201304,0.8845038,0.3675325
-9,72,37,-17,1,2,2,-3,extension,0.0,0.8,0.6,0.05196708,0.884843,0.3677926
-18,-30,43,12,5,3,2,1,extension,0.0,0.8,0.6,0.05196708,0.884843,0.3677926
0,17,16,22,0,0,-2,-3,extension,0.0,0.8,0.6,0.05204344,0.8846228,0.3674438
14,49,54,-9,1,0,3,5,extension,0.0,0.8,0.6,0.05204344,0.8846228,0.3674438
12,11,11,4,2,-2,-1,-2,extension,0.0,0.8,0.6,0.0517945,0.884896,0.3677363
-5,-20,-27,-9,-4,-4,-2,-7,extension,0.0,0.8,0.6,0.0517945,0.884896,0.3677363
15,47,-119,8,6,3,4,7,extension,0.0,0.8,0.6,0.0517945,0.884896,0.3677363
-22,-64,81,6,-2,-2,-3,-4,extension,0.0,0.8,0.6,0.0517945,0.884896,0.3677363
12,54,13,5,1,0,0,1,extension,0.0,0.8,0.6,0.05177951,0.8845179,0.3672711
-1,-14,-16,-11,-7,-4,-2,-1,extension,0.0,0.8,0.6,0.05177951,0.8845179,0.3672711
3,23,127,-3,-3,-2,-1,-1,extension,0.0,0.8,0.6,0.05161464,0.8847075,0.3674188
-5,-39,-29,1,-1,-3,-2,-6,extension,0.0,0.8,0.6,0.05161464,0.8847075,0.3674188
16,-26,-1,-1,4,2,-2,3,extension,0.0,0.8,0.6,0.05161464,0.8847075,0.3674188
7,22,13,20,-1,0,0,2,extension,0.0,0.8,0.6,0.05161464,0.8847075,0.3674188
33,11,64,14,14,8,4,7,extension,0.0,0.8,0.6,0.05161464,0.8847075,0.3674188
-14,50,-111,-53,-17,-9,-6,-6,extension,0.0,0.8,0.6,0.05161464,0.8847075,0.3674188
-17,-57,101,21,-2,-2,-2,1,extension,0.0,0.8,0.6,0.05164325,0.8844308,0.3670911
-9,1,49,-32,-15,-9,-5,-7,extension,0.0,0.8,0.6,0.05164325,0.8844308,0.3670911
23,46,67,26,10,6,2,4,extension,0.0,0.8,0.6,0.05166411,0.8844053,0.3670076
6,22,46,15,5,3,1,4,extension,0.0,0.8,0.6,0.05166411,0.8844053,0.3670076
13,9,31,9,12,7,3,5,extension,0.0,0.8,0.6,0.05186251,0.8847271,0.3673592
-7,1,-5,-3,-19,-13,-8,-8,extension,0.0,0.8,0.6,0.05186251,0.8847271,0.3673592
-9,-23,13,9,5,2,2,-1,extension,0.0,0.8,0.6,0.05190885,0.884526,0.3672652
-2,-35,-8,-4,-1,0,0,0,extension,0.0,0.8,0.6,0.05190885,0.884526,0.3672652
-5,-4,-62,-9,-2,-1,0,-1,extension,0.0,0.8,0.6,0.05170909,0.8847941,0.3674684
-7,0,83,5,5,1,-1,-1,extension,0.0,0.8,0.6,0.05170909,0.8847941,0.3674684
-16,-104,-11,-12,-6,-5,-4,-5,extension,0.0,0.8,0.6,0.05170909,0.8847941,0.3674684
17,14,-72,8,8,4,4,6,extension,0.0,0.8,0.6,0.05170909,0.8847941,0.3674684
-38,-32,65,9,-12,-10,-8,-12,extension,0.0,0.8,0.6,0.05170909,0.8847941,0.3674684
-42,39,-25,-37,-3,0,1,-2,extension,0.0,0.8,0.6,0.0517149,0.8847275,0.3671204
-2,-9,-55,-11,-4,-1,-2,0,extension,0.0,0.8,0.6,0.05166686,0.8847483,0.3670168
-6,-26,31,-3,-2,-3,-3,-5,extension,0.0,0.8,0.6,0.05166686,0.8847483,0.3670168
18,4,34,7,2,0,0,2,extension,0.0,0.8,0.6,0.05166686,0.8847483,0.3670168
11,-10,-45,-18,-2,0,1,1,extension,0.0,0.8,0.6,0.05166686,0.8847483,0.3670168
-3,67,24,-3,-3,0,-1,-4,extension,0.0,0.8,0.6,0.0516032,0.8849928,0.3671664
-18,16,32,-2,-7,-5,-4,-6,extension,0.0,0.8,0.6,0.0516032,0.8849928,0.3671664
3,25,-54,-6,1,0,-1,0,extension,0.0,0.8,0.6,0.05155402,0.8848051,0.3672072
-1,-15,5,7,1,-1,-3,-4,extension,0.0,0.8,0.6,0.05155402,0.8848051,0.3672072
12,-3,44,0,6,3,2,3,extension,0.0,0.8,0.6,0.05155402,0.8848051,0.3672072
4,19,85,21,4,1,1,-2,extension,0.0,0.8,0.6,0.05155402,0.8848051,0.3672072
-6,22,68,-30,-10,-6,-5,-4,extension,0.0,0.8,0.6,0.05149668,0.885096,0.367499
14,7,-58,4,0,2,1,2,extension,0.0,0.8,0.6,0.05149668,0.885096,0.367499
-5,32,-4,18,0,0,0,2,extension,0.0,0.8,0.6,0.05162007,0.884987,0.3672674
-4,4,16,12,0,-1,1,0,extension,0.0,0.8,0.6,0.05162007,0.884987,0.3672674
-6,-21,-3,-10,-2,-1,-1,0,extension,0.0,0.8,0.6,0.05162007,0.884987,0.3672674
-9,-12,-122,-33,-8,-6,-4,-6,extension,0.0,0.8,0.6,0.05162007,0.884987,0.3672674
5,5,-83,-7,6,2,2,0,extension,0.0,0.8,0.6,0.05162007,0.884987,0.3672674
-6,-26,56,14,1,2,-1,-3,extension,0.0,0.8,0.6,0.05162007,0.884987,0.3672674
25,63,-40,29,12,6,4,4,extension,0.0,0.8,0.6,0.0517889,0.885343,0.3675625
-10,-29,-15,-24,-5,-3,-2,-3,extension,0.0,0.8,0.6,0.0517889,0.885343,0.3675625
-15,-20,26,-11,-7,-4,-3,-4,extension,0.0,0.8,0.6,0.05187851,0.8853304,0.3675135
6,33,24,2,1,2,1,4,extension,0.0,0.8,0.6,0.05187851,0.8853304,0.3675135
7,-53,29,18,9,5,1,4,extension,0.0,0.8,0.6,0.05198002,0.885357,0.3674819
9,-3,82,12,5,1,-1,0,extension,0.0,0.8,0.6,0.05198002,0.885357,0.3674819
-6,14,106,17,-6,-3,-3,-7,extension,0.0,0.8,0.6,0.0518043,0.8857321,0.3678678
2,-20,51,-9,0,-1,2,4,extension,0.0,0.8,0.6,0.0518043,0.8857321,0.3678678
13,24,-27,9,7,3,2,5,extension,0.0,0.8,0.6,0.05184031,0.8855078,0.3678744
-5,35,-7,1,1,0,-3,-5,extension,0.0,0.8,0.6,0.05184031,0.8855078,0.3678744
7,-24,115,15,2,3,2,3,extension,0.0,0.8,0.6,0.05183941,0.8854684,0.3678787
22,12,-44,-16,-2,-1,0,0,extension,0.0,0.8,0.6,0.05183941,0.8854684,0.3678787
-6,-5,-2,-19,-11,-4,-1,-3,extension,0.0,0.8,0.6,0.05183941,0.8854684,0.3678787
-5,-37,-34,5,-2,-1,0,0,extension,0.0,0.8,0.6,0.05183941,0.8854684,0.3678787
0,43,-76,-28,-7,-3,-2,-1,extension,0.0,0.8,0.6,0.05173737,0.8858387,0.3678422
4,29,30,1,0,-1,-3,-2,extension,0.0,0.8,0.6,0.05173737,0.8858387,0.3678422
-6,-32,-77,2,-2,-4,-3,-3,extension,0.0,0.8,0.6,0.05173737,0.8858387,0.3678422
12,23,-43,0,2,1,1,2,extension,0.0,0.8,0.6,0.05173737,0.8858387,0.3678422
1,-2,127,18,9,3,2,1,extension,0.0,0.8,0.6,0.05160242,0.8860778,0.3679705
-6,9,-98,-12,-5,-3,-5,-6,extension,0.0,0.8,0.6,0.05160242,0.8860778,0.3679705
6,46,127,33,6,2,2,0,extension,0.0,0.8,0.6,0.05160242,0.8860778,0.3679705
-14,-57,62,-37,-16,-11,-6,-4,extension,0.0,0.8,0.6,0.05160242,0.8860778,0.3679705
-11,-36,-82,-27,-5,-2,-2,-3,extension,0.0,0.8,0.6,0.0516268,0.8859284,0.3675821
-2,52,18,24,0,-2,-4,-1,extension,0.0,0.8,0.6,0.0516268,0.8859284,0.3675821
0,12,18,5,1,1,0,0,extension,0.0,0.8,0.6,0.05161837,0.8859352,0.3675584
10,9,-24,19,5,1,0,3,extension,0.0,0.8,0.6,0.05161837,0.8859352,0.3675584
